airline_iata,airline_id,departure_airport_iata,departure_airport_id,arrival_airport_iata,arrival_airport_id,codeshare,number_stops,plane_types
MS,2143,RHO,1472,ATH,3941,,0,DH4
MU,1758,AMS,580,BCN,1218,,0,737
MU,1758,AMS,580,BLQ,1538,,0,EMJ
MU,1758,AMS,580,CDG,1382,Y,0,737
MU,1758,AMS,580,CPH,609,,0,EMJ 737 F70
MU,1758,AMS,580,FCO,1555,,0,737
MU,1758,AMS,580,FRA,340,Y,0,EMJ F70
MU,1758,AMS,580,LHR,507,Y,0,737 F70
MU,1758,AMS,580,MAD,1229,,0,737
MU,1758,BCN,1218,AMS,580,,0,737
MU,1758,BLQ,1538,AMS,580,,0,EMJ
MU,1758,CDG,1382,AMS,580,Y,0,737
MU,1758,CPH,609,AMS,580,,0,737 EMJ F70
MU,1758,FCO,1555,AMS,580,,0,737
MU,1758,FRA,340,AMS,580,Y,0,EMJ
MU,1758,LHR,507,AMS,580,Y,0,737 F70
MU,1758,MAD,1229,AMS,580,,0,737
NH,324,LHR,507,LIS,1638,Y,0,320 321 319
NH,324,LHR,507,WAW,679,Y,0,734
NH,324,LIS,1638,LHR,507,Y,0,320 321 319
NH,324,WAW,679,LHR,507,Y,0,734
NT,1539,FNC,4091,PDL,1633,,0,DH4
NT,1539,PDL,1633,FNC,4091,,0,DH4
NY,896,AEY,11,RKV,18,,0,F50 DH8
NY,896,EGS,12,RKV,18,,0,F50 DH8
NY,896,IFJ,15,RKV,18,,0,DH8
NY,896,RKV,18,AEY,11,,0,F50 DH8
NY,896,RKV,18,EGS,12,,0,F50 DH8
NY,896,RKV,18,IFJ,15,,0,DH8
OA,3776,AOK,1459,ATH,3941,,0,DH4
OA,3776,AOK,1459,RHO,1472,,0,DH8
OA,3776,ATH,3941,AOK,1459,,0,DH4
OA,3776,ATH,3941,AXD,1446,Y,0,320 DH4 321
OA,3776,ATH,3941,BCN,1218,Y,0,320 321
OA,3776,ATH,3941,BEG,1739,,0,DH4
OA,3776,ATH,3941,CDG,1382,Y,0,321 320
OA,3776,ATH,3941,CFU,1460,Y,0,DH4 320
OA,3776,ATH,3941,CHQ,1474,Y,0,320 DH4
OA,3776,ATH,3941,EFL,1455,Y,0,DH4
OA,3776,ATH,3941,FCO,1555,Y,0,320
OA,3776,ATH,3941,HER,1452,Y,0,321 DH4 320
OA,3776,ATH,3941,IOA,1451,Y,0,DH4
OA,3776,ATH,3941,IST,1701,,0,320
OA,3776,ATH,3941,JKH,1450,Y,0,DH4 319
OA,3776,ATH,3941,JMK,1468,Y,0,320 DH4
OA,3776,ATH,3941,JSI,1475,,0,DH4
OA,3776,ATH,3941,JTR,1479,Y,0,321 320 DH4 319
OA,3776,ATH,3941,KGS,1458,Y,0,320 DH4
OA,3776,ATH,3941,KVA,1462,Y,0,DH4
OA,3776,ATH,3941,LHR,507,Y,0,321
OA,3776,ATH,3941,LYS,1335,Y,0,320
OA,3776,ATH,3941,MAD,1229,Y,0,320
OA,3776,ATH,3941,MAN,478,Y,0,320
OA,3776,ATH,3941,MJT,1469,Y,0,320 DH4
OA,3776,ATH,3941,MRS,1353,Y,0,320
OA,3776,ATH,3941,MXP,1524,Y,0,320
OA,3776,ATH,3941,OTP,1657,,0,320 DH4
OA,3776,ATH,3941,RHO,1472,Y,0,320 DH4
OA,3776,ATH,3941,SKG,1486,Y,0,320 321 DH4
OA,3776,ATH,3941,SMI,1476,Y,0,DH4
OA,3776,ATH,3941,SOF,1194,,0,DH4
OA,3776,ATH,3941,TIA,1190,,0,DH4
OA,3776,ATH,3941,ZTH,1488,,0,DH4
OA,3776,AXD,1446,ATH,3941,Y,0,320 DH4 321
OA,3776,BCN,1218,ATH,3941,Y,0,320 321
OA,3776,BEG,1739,ATH,3941,,0,DH4
OA,3776,CDG,1382,ATH,3941,Y,0,321 320
OA,3776,CFU,1460,ATH,3941,Y,0,DH4 320
OA,3776,CHQ,1474,ATH,3941,Y,0,320 DH4
OA,3776,CHQ,1474,SKG,1486,Y,0,320
OA,3776,EFL,1455,ATH,3941,Y,0,DH4
OA,3776,FCO,1555,ATH,3941,Y,0,320
OA,3776,HER,1452,ATH,3941,Y,0,321 DH4 320
OA,3776,HER,1452,SKG,1486,,0,320
OA,3776,IOA,1451,ATH,3941,Y,0,DH4
OA,3776,IST,1701,ATH,3941,,0,320
OA,3776,JKH,1450,ATH,3941,Y,0,DH4 319
OA,3776,JMK,1468,ATH,3941,Y,0,320 DH4
OA,3776,JSI,1475,ATH,3941,,0,DH4
OA,3776,JTR,1479,ATH,3941,Y,0,321 320 DH4 319
OA,3776,KGS,1458,ATH,3941,Y,0,320 DH4
OA,3776,KGS,1458,RHO,1472,,0,DH8
OA,3776,KVA,1462,ATH,3941,Y,0,DH4
OA,3776,LHR,507,ATH,3941,Y,0,321
OA,3776,LYS,1335,ATH,3941,Y,0,320
OA,3776,MAD,1229,ATH,3941,Y,0,320
OA,3776,MAN,478,ATH,3941,Y,0,320
OA,3776,MJT,1469,ATH,3941,Y,0,320 DH4
OA,3776,MJT,1469,SKG,1486,,0,320
OA,3776,MRS,1353,ATH,3941,Y,0,320
OA,3776,MXP,1524,ATH,3941,Y,0,320
OA,3776,OTP,1657,ATH,3941,,0,320 DH4
OA,3776,RHO,1472,AOK,1459,,0,DH8
OA,3776,RHO,1472,ATH,3941,Y,0,320 DH4
OA,3776,RHO,1472,KGS,1458,,0,DH8
OA,3776,RHO,1472,SKG,1486,Y,0,320
OA,3776,SKG,1486,ATH,3941,Y,0,320 321 DH4
OA,3776,SKG,1486,CHQ,1474,Y,0,320
OA,3776,SKG,1486,HER,1452,,0,320
OA,3776,SKG,1486,MJT,1469,,0,320
OA,3776,SKG,1486,RHO,1472,Y,0,320
OA,3776,SMI,1476,ATH,3941,Y,0,DH4
OA,3776,SOF,1194,ATH,3941,,0,DH4
OA,3776,TIA,1190,ATH,3941,,0,DH4
OA,3776,ZTH,1488,ATH,3941,,0,DH4
OK,1946,AGP,1230,PRG,1587,,0,738
OK,1946,AMS,580,PRG,1587,,0,319
OK,1946,ARN,737,PRG,1587,,0,319
OK,1946,BCN,1218,PMI,3998,,0,738 E90
OK,1946,BCN,1218,PRG,1587,,0,319 320 738
OK,1946,BRU,302,PRG,1587,,0,319
OK,1946,BTS,1745,KSC,1746,,0,AT4 AT7
OK,1946,BTS,1745,PRG,1587,,0,AT4 AT7
OK,1946,BUD,1489,PRG,1587,,0,AT7
OK,1946,CDG,1382,PRG,1587,,0,320 319
OK,1946,CEK,2968,PRG,1587,,0,320
OK,1946,CLJ,1652,PRG,1587,,0,AT5
OK,1946,CPH,609,PRG,1587,,0,319
OK,1946,DUS,345,PRG,1587,,0,319 AT7
OK,1946,FCO,1555,PRG,1587,,0,73G 319 738
OK,1946,FRA,340,PRG,1587,,0,AT7 319
OK,1946,GOJ,4274,PRG,1587,,0,320
OK,1946,HAM,342,PRG,1587,,0,319 AT7 AT4
OK,1946,HEL,421,PRG,1587,Y,0,319 320
OK,1946,HER,1452,PRG,1587,,0,738
OK,1946,KBP,2939,PRG,1587,,0,32S 319
OK,1946,KLV,1579,LED,2948,,0,320
OK,1946,KLV,1579,SVO,2985,,0,320
OK,1946,KSC,1746,BTS,1745,,0,AT4 AT7
OK,1946,KSC,1746,PRG,1587,,0,AT4 AT7
OK,1946,KUF,2993,PRG,1587,,0,319 320
OK,1946,LED,2948,KLV,1579,,0,320
OK,1946,LED,2948,PRG,1587,,0,320 319
OK,1946,MAD,1229,PRG,1587,,0,319 321
OK,1946,MLA,1606,PRG,1587,Y,0,320
OK,1946,MSQ,2954,PRG,1587,Y,0,E75 E95 733
OK,1946,MXP,1524,PRG,1587,,0,319
OK,1946,NCE,1354,PRG,1587,,0,319
OK,1946,OSR,1582,PRG,1587,,0,AT4 AT7
OK,1946,OTP,1657,PRG,1587,,0,319
OK,1946,PEE,2973,PRG,1587,,0,319
OK,1946,PMI,3998,BCN,1218,,0,E90
OK,1946,PMI,3998,PRG,1587,,0,738
OK,1946,PRG,1587,AGP,1230,,0,738
OK,1946,PRG,1587,AMS,580,,0,319
OK,1946,PRG,1587,ARN,737,,0,319
OK,1946,PRG,1587,BCN,1218,,0,319 320 738
OK,1946,PRG,1587,BRU,302,,0,319
OK,1946,PRG,1587,BTS,1745,,0,AT4 AT7
OK,1946,PRG,1587,BUD,1489,,0,AT7
OK,1946,PRG,1587,CDG,1382,,0,320 319
OK,1946,PRG,1587,CEK,2968,,0,320
OK,1946,PRG,1587,CLJ,1652,,0,AT5
OK,1946,PRG,1587,CPH,609,,0,319
OK,1946,PRG,1587,DUS,345,,0,319 AT7
OK,1946,PRG,1587,FCO,1555,,0,73G 319 738
OK,1946,PRG,1587,FRA,340,,0,AT7 319
OK,1946,PRG,1587,GOJ,4274,,0,320
OK,1946,PRG,1587,HAM,342,,0,319 AT7 AT4
OK,1946,PRG,1587,HEL,421,Y,0,319 320
OK,1946,PRG,1587,HER,1452,,0,738
OK,1946,PRG,1587,KBP,2939,,0,319 32S
OK,1946,PRG,1587,KSC,1746,,0,AT4 AT7
OK,1946,PRG,1587,KUF,2993,,0,319 320
OK,1946,PRG,1587,LED,2948,,0,320 319
OK,1946,PRG,1587,MAD,1229,,0,319 321
OK,1946,PRG,1587,MLA,1606,Y,0,320
OK,1946,PRG,1587,MSQ,2954,Y,0,E75 E95 733
OK,1946,PRG,1587,MXP,1524,,0,319
OK,1946,PRG,1587,NCE,1354,,0,319
OK,1946,PRG,1587,OSR,1582,,0,AT7 AT4
OK,1946,PRG,1587,OTP,1657,,0,319
OK,1946,PRG,1587,PEE,2973,,0,319
OK,1946,PRG,1587,PMI,3998,,0,738
OK,1946,PRG,1587,RHO,1472,,0,738
OK,1946,PRG,1587,RIX,3953,,0,DH4
OK,1946,PRG,1587,ROV,2964,,0,319
OK,1946,PRG,1587,SOF,1194,Y,0,319 E90
OK,1946,PRG,1587,SVO,2985,,0,320 319
OK,1946,PRG,1587,SXB,1435,,0,AT4
OK,1946,PRG,1587,UFA,2992,,0,319 320
OK,1946,PRG,1587,VLC,1246,,0,738
OK,1946,PRG,1587,WAW,679,,0,AT7 AT4
OK,1946,PRG,1587,ZRH,1678,,0,AT7 AT4
OK,1946,RHO,1472,PRG,1587,,0,738
OK,1946,RIX,3953,PRG,1587,,0,DH4
OK,1946,ROV,2964,PRG,1587,,0,319
OK,1946,SOF,1194,PRG,1587,Y,0,319 E90
OK,1946,SPU,1206,PRG,1587,,0,738
OK,1946,SVO,2985,KLV,1579,,0,320
OK,1946,SVO,2985,PRG,1587,,0,319 320
OK,1946,SXB,1435,PRG,1587,,0,AT4
OK,1946,UFA,2992,PRG,1587,,0,320 319
OK,1946,VLC,1246,PRG,1587,,0,738
OK,1946,WAW,679,PRG,1587,,0,AT7 AT4
OK,1946,ZRH,1678,PRG,1587,,0,AT7 AT4
OS,491,AMS,580,VIE,1613,Y,0,100 319 F70 320
OS,491,ARN,737,VIE,1613,Y,0,320 100 319
OS,491,ATH,3941,VIE,1613,Y,0,321 320
OS,491,BCN,1218,VIE,1613,Y,0,321 320
OS,491,BEG,1739,VIE,1613,Y,0,DH4 F70 319 100 320
OS,491,BLQ,1538,VIE,1613,Y,0,100 F70 DH4
OS,491,BRU,302,VIE,1613,Y,0,319 320 F70
OS,491,BSL,1423,VIE,1613,Y,0,DH4
OS,491,BUD,1489,VIE,1613,Y,0,DH4 100 F70
OS,491,CDG,1382,VIE,1613,Y,0,320 321 318
OS,491,CGN,344,KLU,4322,Y,0,CRJ
OS,491,CGN,344,SZG,1612,Y,0,319
OS,491,CGN,344,VIE,1613,Y,0,319 100 F70 320
OS,491,CHQ,1474,VIE,1613,Y,0,320
OS,491,CLJ,1652,VIE,1613,Y,0,AT5
OS,491,CPH,609,VIE,1613,Y,0,319 320 100
OS,491,CTA,1509,VIE,1613,Y,0,320 100
OS,491,DBV,1200,VIE,1613,Y,0,321 319 320
OS,491,DME,4029,VIE,1613,Y,0,320
OS,491,DNK,2941,VIE,1613,Y,0,F70 100
OS,491,DUS,345,GRZ,1609,Y,0,DH4
OS,491,DUS,345,LNZ,1611,Y,0,DH4
OS,491,DUS,345,VIE,1613,Y,0,320 319 321 100 CR9
OS,491,FCO,1555,VIE,1613,Y,0,320 100 319
OS,491,FLR,1563,VIE,1613,Y,0,DH4 F70
OS,491,FNC,4091,VIE,1613,Y,0,321
OS,491,FRA,340,GRZ,1609,Y,0,E90 733
OS,491,FRA,340,INN,1610,Y,0,DH4
OS,491,FRA,340,LNZ,1611,Y,0,CR7 E90
OS,491,FRA,340,SZG,1612,Y,0,100
OS,491,FRA,340,VIE,1613,Y,0,321 320 319
OS,491,GRZ,1609,DUS,345,Y,0,DH4
OS,491,GRZ,1609,FRA,340,Y,0,E90 733
OS,491,GRZ,1609,MUC,346,Y,0,CR9 CR7
OS,491,GRZ,1609,STR,350,Y,0,DH4
OS,491,GRZ,1609,VIE,1613,Y,0,100 DH4 F70
OS,491,GVA,1665,VIE,1613,Y,0,F70 319 100
OS,491,HAJ,352,VIE,1613,Y,0,319
OS,491,HAM,342,KLU,4322,Y,0,319 CRJ
OS,491,HAM,342,VIE,1613,Y,0,319 320 321 CRJ
OS,491,HER,1452,VIE,1613,Y,0,320
OS,491,HRK,6105,VIE,1613,Y,0,F70
OS,491,IAS,1655,VIE,1613,Y,0,DH4
OS,491,INN,1610,FRA,340,Y,0,DH4
OS,491,INN,1610,VIE,1613,Y,0,F70 100 DH4 320
OS,491,IST,1701,VIE,1613,Y,0,320 100 319
OS,491,JTR,1479,VIE,1613,Y,0,F70
OS,491,KBP,2939,VIE,1613,Y,0,E90 F70 100 73G 735
OS,491,KIV,1735,VIE,1613,Y,0,100 DH4
OS,491,KLU,4322,CGN,344,Y,0,CRJ
OS,491,KLU,4322,HAM,342,Y,0,319 CRJ
OS,491,KLU,4322,VIE,1613,Y,0,DH4
OS,491,KRK,669,VIE,1613,Y,0,F70 DH4
OS,491,KRR,2960,VIE,1613,Y,0,100 F70 319
OS,491,KSC,1746,VIE,1613,Y,0,100 DH4
OS,491,LED,2948,VIE,1613,Y,0,100 F70
OS,491,LEJ,348,VIE,1613,Y,0,DH4
OS,491,LHR,507,VIE,1613,Y,0,321 320
OS,491,LIS,1638,VIE,1613,Y,0,320 319
OS,491,LJU,1569,VIE,1613,Y,0,CR9 CR2
OS,491,LNZ,1611,DUS,345,Y,0,DH4
OS,491,LNZ,1611,FRA,340,Y,0,E90 CR7
OS,491,LNZ,1611,VIE,1613,Y,0,DH4 D38
OS,491,LUX,629,VIE,1613,,0,DH4
OS,491,LWO,2945,VIE,1613,Y,0,DH4
OS,491,LYS,1335,VIE,1613,Y,0,DH4 F70
OS,491,MLA,1606,VIE,1613,Y,0,319 320
OS,491,MSQ,2954,VIE,1613,Y,0,F70 100 320 319 321
OS,491,MUC,346,GRZ,1609,Y,0,CR9 CR7
OS,491,MUC,346,VIE,1613,Y,0,E95 320 319 100 CR9 F70
OS,491,MXP,1524,VIE,1613,Y,0,320 319 100
OS,491,NAP,1561,VIE,1613,Y,0,321
OS,491,NCE,1354,VIE,1613,Y,0,100 320 DH4 F70 321
OS,491,ODS,2947,VIE,1613,Y,0,E90
OS,491,OLB,1520,VIE,1613,Y,0,320
OS,491,OSL,644,VIE,1613,Y,0,319 100 F70
OS,491,OTP,1657,VIE,1613,Y,0,320 319 100 321
OS,491,PMI,3998,VIE,1613,Y,0,319
OS,491,PMO,1512,VIE,1613,Y,0,F70
OS,491,PRG,1587,VIE,1613,Y,0,100 DH4 F70
OS,491,PRN,1742,VIE,1613,Y,0,100 319
OS,491,RHO,1472,VIE,1613,Y,0,320
OS,491,RIX,3953,VIE,1613,Y,0,73C 735 DH4
OS,491,ROV,2964,VIE,1613,Y,0,F70 100
OS,491,SBZ,1658,VIE,1613,Y,0,DH4
OS,491,SJJ,1646,VIE,1613,Y,0,100 320 319
OS,491,SKG,1486,VIE,1613,Y,0,320 100
OS,491,SKP,1737,VIE,1613,Y,0,F70 320 100
OS,491,SOF,1194,VIE,1613,Y,0,319 100 320 321 F70
OS,491,SPU,1206,VIE,1613,Y,0,DH4 320 319
OS,491,STR,350,GRZ,1609,Y,0,DH4
OS,491,STR,350,VIE,1613,Y,0,319 100 F70 320 DH4 CRJ
OS,491,SUF,1508,VIE,1613,Y,0,320
OS,491,SZG,1612,CGN,344,Y,0,319
OS,491,SZG,1612,FRA,340,Y,0,100
OS,491,SZG,1612,VIE,1613,Y,0,DH4 100
OS,491,TGD,1741,VIE,1613,Y,0,100 DH4
OS,491,TIA,1190,VIE,1613,Y,0,100 320
OS,491,VAR,1196,VIE,1613,Y,0,320 100 F70
OS,491,VCE,1551,VIE,1613,Y,0,DH4
OS,491,VIE,1613,AMS,580,Y,0,319 F70 100 320
OS,491,VIE,1613,ARN,737,Y,0,100 319 320
OS,491,VIE,1613,ATH,3941,Y,0,321 320
OS,491,VIE,1613,BCN,1218,Y,0,321 320
OS,491,VIE,1613,BEG,1739,Y,0,F70 319 DH4 100 320
OS,491,VIE,1613,BLQ,1538,Y,0,F70 DH4 100
OS,491,VIE,1613,BRU,302,Y,0,320 319 F70
OS,491,VIE,1613,BSL,1423,Y,0,DH4
OS,491,VIE,1613,BUD,1489,Y,0,DH4 100 F70
OS,491,VIE,1613,CDG,1382,Y,0,321 320 318
OS,491,VIE,1613,CGN,344,Y,0,100 319 F70 320
OS,491,VIE,1613,CHQ,1474,Y,0,320
OS,491,VIE,1613,CLJ,1652,Y,0,AT5
OS,491,VIE,1613,CPH,609,Y,0,320 100 319
OS,491,VIE,1613,CTA,1509,Y,0,320 100
OS,491,VIE,1613,DBV,1200,Y,0,321 319 320
OS,491,VIE,1613,DME,4029,Y,0,320
OS,491,VIE,1613,DNK,2941,Y,0,F70 100
OS,491,VIE,1613,DUS,345,Y,0,320 319 321 100 CR9
OS,491,VIE,1613,FCO,1555,Y,0,320 100 319
OS,491,VIE,1613,FLR,1563,Y,0,DH4 F70
OS,491,VIE,1613,FNC,4091,Y,0,321
OS,491,VIE,1613,FRA,340,Y,0,321 320 319
OS,491,VIE,1613,GRZ,1609,Y,0,DH4 F70 100
OS,491,VIE,1613,GVA,1665,Y,0,319 100 F70
OS,491,VIE,1613,HAJ,352,Y,0,319
OS,491,VIE,1613,HAM,342,Y,0,320 319 321 CRJ
OS,491,VIE,1613,HER,1452,Y,0,320
OS,491,VIE,1613,HRK,6105,Y,0,F70
OS,491,VIE,1613,IAS,1655,Y,0,DH4
OS,491,VIE,1613,INN,1610,Y,0,100 DH4 320 F70
OS,491,VIE,1613,IST,1701,Y,0,320 100 319
OS,491,VIE,1613,JTR,1479,Y,0,F70
OS,491,VIE,1613,KBP,2939,Y,0,F70 100 E90 73G 735
OS,491,VIE,1613,KIV,1735,Y,0,100 DH4 F70
OS,491,VIE,1613,KLU,4322,Y,0,DH4
OS,491,VIE,1613,KRK,669,Y,0,F70 DH4
OS,491,VIE,1613,KRR,2960,Y,0,100 F70 319
OS,491,VIE,1613,KSC,1746,Y,0,DH4 100 F70
OS,491,VIE,1613,LED,2948,Y,0,100 F70
OS,491,VIE,1613,LEJ,348,Y,0,DH4
OS,491,VIE,1613,LHR,507,Y,0,320 321
OS,491,VIE,1613,LIS,1638,Y,0,320 319
OS,491,VIE,1613,LJU,1569,Y,0,CR9 CR2
OS,491,VIE,1613,LNZ,1611,Y,0,D38 DH4
OS,491,VIE,1613,LUX,629,,0,DH4
OS,491,VIE,1613,LWO,2945,Y,0,DH4
OS,491,VIE,1613,LYS,1335,Y,0,DH4 F70
OS,491,VIE,1613,MLA,1606,Y,0,319 320
OS,491,VIE,1613,MSQ,2954,Y,0,100 F70 320 319 321
OS,491,VIE,1613,MUC,346,Y,0,320 E95 319 100 CR9 F70
OS,491,VIE,1613,MXP,1524,Y,0,319 320 100
OS,491,VIE,1613,NAP,1561,Y,0,321
OS,491,VIE,1613,NCE,1354,Y,0,320 DH4 F70 100 321
OS,491,VIE,1613,ODS,2947,Y,0,E90
OS,491,VIE,1613,OLB,1520,Y,0,320
OS,491,VIE,1613,OSL,644,Y,0,100 F70
OS,491,VIE,1613,OTP,1657,Y,0,320 319 100 321
OS,491,VIE,1613,PMI,3998,Y,0,319
OS,491,VIE,1613,PMO,1512,Y,0,F70
OS,491,VIE,1613,PRG,1587,Y,0,100 DH4 F70
OS,491,VIE,1613,PRN,1742,Y,0,319 100
OS,491,VIE,1613,RHO,1472,Y,0,320
OS,491,VIE,1613,RIX,3953,Y,0,73C 735 DH4
OS,491,VIE,1613,ROV,2964,Y,0,F70 100
OS,491,VIE,1613,SBZ,1658,Y,0,DH4
OS,491,VIE,1613,SJJ,1646,Y,0,320 100 319
OS,491,VIE,1613,SKG,1486,Y,0,320 100
OS,491,VIE,1613,SKP,1737,Y,0,320 100 319
OS,491,VIE,1613,SOF,1194,Y,0,100 320 321 319 F70
OS,491,VIE,1613,SPU,1206,Y,0,DH4 320 319
OS,491,VIE,1613,STR,350,Y,0,100 319 F70 320 DH4 CRJ
OS,491,VIE,1613,SUF,1508,Y,0,320
OS,491,VIE,1613,SZG,1612,Y,0,DH4 100
OS,491,VIE,1613,TGD,1741,Y,0,100 DH4
OS,491,VIE,1613,TIA,1190,Y,0,320 100
OS,491,VIE,1613,VAR,1196,Y,0,320 100 F70
OS,491,VIE,1613,VCE,1551,Y,0,DH4
OS,491,VIE,1613,VKO,2988,Y,0,735
OS,491,VIE,1613,VNO,3959,Y,0,100 F70
OS,491,VIE,1613,WAW,679,Y,0,F70 E95 100 DH4 E75
OS,491,VIE,1613,ZAG,1208,Y,0,DH4 F70 100
OS,491,VIE,1613,ZRH,1678,Y,0,320 32A 319 321 AR1
OS,491,VKO,2988,VIE,1613,Y,0,735
OS,491,VNO,3959,VIE,1613,Y,0,100 F70
OS,491,WAW,679,VIE,1613,Y,0,E95 F70 100 DH4 E75
OS,491,ZAG,1208,VIE,1613,Y,0,DH4 F70 100
OS,491,ZRH,1678,VIE,1613,Y,0,32A 320 319 321 AR1
OU,1925,AMS,580,DBV,1200,,0,319
OU,1925,AMS,580,ZAG,1208,,0,319 320
OU,1925,ATH,3941,DBV,1200,,0,DH4 319
OU,1925,ATH,3941,SPU,1206,,0,319
OU,1925,BCN,1218,ZAG,1208,,0,319
OU,1925,BEG,1739,SPU,1206,,0,DH4
OU,1925,BLQ,1538,LIS,1638,Y,0,319
OU,1925,BLQ,1538,ZAG,1208,Y,0,319 320
OU,1925,BRU,302,ZAG,1208,,0,DH4
OU,1925,BWK,4160,ZAG,1208,,0,DH4
OU,1925,CDG,1382,DBV,1200,,0,319
OU,1925,CDG,1382,SPU,1206,,0,319 320
OU,1925,CDG,1382,ZAG,1208,,0,319 320
OU,1925,CPH,609,ZAG,1208,,0,319 DH4
OU,1925,DBV,1200,AMS,580,,0,319
OU,1925,DBV,1200,ATH,3941,,0,DH4 319
OU,1925,DBV,1200,CDG,1382,,0,319
OU,1925,DBV,1200,DUS,345,,0,319
OU,1925,DBV,1200,FCO,1555,,0,DH4
OU,1925,DBV,1200,FRA,340,,0,319 320
OU,1925,DBV,1200,MUC,346,Y,0,319 E95 320
OU,1925,DBV,1200,OSI,1202,,0,DH4
OU,1925,DBV,1200,RJK,1205,,0,EM2
OU,1925,DBV,1200,VCE,1551,,0,DH4
OU,1925,DBV,1200,VIE,1613,Y,0,321 319 320
OU,1925,DBV,1200,ZAG,1208,,0,320 DH4 319
OU,1925,DBV,1200,ZRH,1678,,0,DH4
OU,1925,DUS,345,DBV,1200,,0,319
OU,1925,DUS,345,SPU,1206,,0,319
OU,1925,FCO,1555,DBV,1200,,0,DH4
OU,1925,FCO,1555,SPU,1206,,0,DH4
OU,1925,FRA,340,DBV,1200,,0,319 320
OU,1925,FRA,340,PUY,1203,,0,319 320
OU,1925,FRA,340,SPU,1206,,0,320 319
OU,1925,FRA,340,ZAD,1209,,0,319
OU,1925,FRA,340,ZAG,1208,,0,320 319
OU,1925,IST,1701,ZAG,1208,,0,319
OU,1925,LGW,502,SPU,1206,,0,320
OU,1925,LHR,507,RJK,1205,,0,320
OU,1925,LHR,507,SPU,1206,,0,320
OU,1925,LHR,507,ZAG,1208,,0,319 320
OU,1925,LIS,1638,BLQ,1538,Y,0,319
OU,1925,LYS,1335,SPU,1206,,0,DH4
OU,1925,MUC,346,DBV,1200,Y,0,319 E95 320
OU,1925,MUC,346,SPU,1206,,0,DH4
OU,1925,MUC,346,ZAD,1209,,0,DH4
OU,1925,MUC,346,ZAG,1208,,0,DH4
OU,1925,OSI,1202,DBV,1200,,0,DH4
OU,1925,OSI,1202,SPU,1206,,0,DH4
OU,1925,OSI,1202,ZAG,1208,,0,EM2
OU,1925,PRN,1742,ZAG,1208,,0,DH4
OU,1925,PUY,1203,FRA,340,,0,319 320
OU,1925,PUY,1203,ZAD,1209,,0,DH4
OU,1925,PUY,1203,ZAG,1208,,0,DH4
OU,1925,RJK,1205,LHR,507,,0,320
OU,1925,RJK,1205,SPU,1206,,0,EM2
OU,1925,RJK,1205,ZAG,1208,,0,EM2
OU,1925,SJJ,1646,ZAG,1208,,0,DH4
OU,1925,SKP,1737,ZAG,1208,,0,319 DH4
OU,1925,SPU,1206,ATH,3941,,0,319
OU,1925,SPU,1206,BEG,1739,,0,DH4
OU,1925,SPU,1206,CDG,1382,,0,319 320
OU,1925,SPU,1206,DBV,1200,,0,319 EM2 320
OU,1925,SPU,1206,DUS,345,,0,319
OU,1925,SPU,1206,FCO,1555,,0,DH4
OU,1925,SPU,1206,FRA,340,,0,320 319
OU,1925,SPU,1206,LGW,502,,0,320
OU,1925,SPU,1206,LHR,507,,0,320
OU,1925,SPU,1206,LYS,1335,,0,DH4
OU,1925,SPU,1206,MUC,346,,0,DH4
OU,1925,SPU,1206,OSI,1202,,0,DH4
OU,1925,SPU,1206,VIE,1613,,0,DH4
OU,1925,SPU,1206,ZAG,1208,,0,319 DH4 320
OU,1925,SPU,1206,ZRH,1678,,0,DH4
OU,1925,VCE,1551,DBV,1200,,0,DH4
OU,1925,VIE,1613,DBV,1200,Y,0,321 319 320
OU,1925,VIE,1613,SPU,1206,,0,DH4
OU,1925,VIE,1613,ZAG,1208,,0,DH4
OU,1925,ZAD,1209,FRA,340,,0,319
OU,1925,ZAD,1209,MUC,346,,0,DH4
OU,1925,ZAD,1209,PUY,1203,,0,DH4
OU,1925,ZAD,1209,ZAG,1208,,0,DH4
OU,1925,ZAG,1208,AMS,580,,0,319 320
OU,1925,ZAG,1208,BCN,1218,,0,319
OU,1925,ZAG,1208,BLQ,1538,Y,0,319 320
OU,1925,ZAG,1208,BRU,302,,0,DH4
OU,1925,ZAG,1208,BWK,4160,,0,DH4
OU,1925,ZAG,1208,CDG,1382,,0,319 320
OU,1925,ZAG,1208,CPH,609,,0,319 DH4
OU,1925,ZAG,1208,DBV,1200,,0,DH4 319 320
OU,1925,ZAG,1208,FRA,340,,0,320 319
OU,1925,ZAG,1208,IST,1701,,0,319
OU,1925,ZAG,1208,LHR,507,,0,319 320
OU,1925,ZAG,1208,MUC,346,,0,DH4
OU,1925,ZAG,1208,OSI,1202,,0,EM2
OU,1925,ZAG,1208,PRN,1742,,0,DH4
OU,1925,ZAG,1208,RJK,1205,,0,EM2
OU,1925,ZAG,1208,SJJ,1646,,0,DH4
OU,1925,ZAG,1208,SKP,1737,,0,319 DH4
OU,1925,ZAG,1208,SPU,1206,,0,DH4 320 319
OU,1925,ZAG,1208,VIE,1613,,0,DH4
OU,1925,ZAG,1208,ZAD,1209,,0,DH4
OU,1925,ZAG,1208,ZRH,1678,,0,DH4
OU,1925,ZRH,1678,DBV,1200,,0,DH4
OU,1925,ZRH,1678,SPU,1206,,0,DH4
